name,time_limit,energy,solver
88325120_20_5,300.0,1108.0,NL Solver
896678084_100_5,300.0,5493.0,NL Solver
1179439976_100_5,300.0,5284.0,NL Solver
1122278347_100_5,300.0,5175.0,NL Solver
416756875_100_5,300.0,5021.0,NL Solver
267829958_100_5,300.0,5250.0,NL Solver
1835213917_100_5,300.0,5135.0,NL Solver
1328833962_100_5,300.0,5246.0,NL Solver
1418570761_100_5,300.0,5094.0,NL Solver
161033112_100_5,300.0,5448.0,NL Solver
304212574_100_5,300.0,5324.0,NL Solver
1539989115_100_10,300.0,5785.0,NL Solver
655816003_100_10,300.0,5387.0,NL Solver
960914243_100_10,300.0,5691.0,NL Solver
1915696806_100_10,300.0,5843.0,NL Solver
2013025619_100_10,300.0,5513.0,NL Solver
1168140026_100_10,300.0,5308.0,NL Solver
1923497586_100_10,300.0,5637.0,NL Solver
167698528_100_10,300.0,5663.0,NL Solver
1528387973_100_10,300.0,5928.0,NL Solver
993794175_100_10,300.0,5903.0,NL Solver
2013025619_200_20,300.0,11643.0,NL Solver
475051709_200_20,300.0,11731.0,NL Solver
914834335_200_20,300.0,11731.0,NL Solver
810642687_200_20,300.0,11712.0,NL Solver
1019331795_200_20,300.0,11665.0,NL Solver
2056065863_200_20,300.0,11599.0,NL Solver
1342855162_200_20,300.0,11829.0,NL Solver
1325809384_200_20,300.0,11754.0,NL Solver
1988803007_200_20,300.0,11745.0,NL Solver
765656702_200_20,300.0,11807.0,NL Solver
1328042058_50_5,15.0,3196.0,HiGHS
200382020_50_5,15.0,3052.0,HiGHS
496319842_50_5,15.0,3079.0,HiGHS
1203030903_50_5,15.0,3309.0,HiGHS
1730708564_50_5,15.0,3413.0,HiGHS
450926852_50_5,15.0,3312.0,HiGHS
1303135678_50_5,15.0,3108.0,HiGHS
1273398721_50_5,15.0,3426.0,HiGHS
587288402_50_5,15.0,2912.0,HiGHS
248421594_50_5,15.0,3059.0,HiGHS
1958948863_50_10,15.0,3742.0,HiGHS
575633267_50_10,15.0,3505.0,HiGHS
655816003_50_10,15.0,3835.0,HiGHS
1977864101_50_10,15.0,3989.0,HiGHS
93805469_50_10,15.0,3980.0,HiGHS
1803345551_50_10,15.0,3746.0,HiGHS
49612559_50_10,15.0,4040.0,HiGHS
1899802599_50_10,15.0,3887.0,HiGHS
2013025619_50_10,15.0,3816.0,HiGHS
578962478_50_10,15.0,3945.0,HiGHS
479340445_20_20,15.0,2610.0,HiGHS
268827376_20_20,15.0,2365.0,HiGHS
1958948863_20_20,15.0,2553.0,HiGHS
918272953_20_20,15.0,2478.0,HiGHS
555010963_20_20,15.0,2523.0,HiGHS
2010851491_20_20,15.0,2524.0,HiGHS
1519833303_20_20,15.0,2564.0,HiGHS
1748670931_20_20,15.0,2520.0,HiGHS
1923497586_20_20,15.0,2610.0,HiGHS
1829909967_20_20,15.0,2533.0,HiGHS
587595453_20_10,15.0,1809.0,HiGHS
1401007982_20_10,15.0,1824.0,HiGHS
873136276_20_10,15.0,1679.0,HiGHS
268827376_20_10,15.0,1542.0,HiGHS
1634173168_20_10,15.0,1642.0,HiGHS
691823909_20_10,15.0,1530.0,HiGHS
73807235_20_10,15.0,1697.0,HiGHS
1273398721_20_10,15.0,1749.0,HiGHS
2065119309_20_10,15.0,1735.0,HiGHS
1672900551_20_10,15.0,1829.0,HiGHS
1539989115_50_20,15.0,4877.0,HiGHS
691823909_50_20,15.0,4635.0,HiGHS
655816003_50_20,15.0,4639.0,HiGHS
1315102446_50_20,15.0,4896.0,HiGHS
1949668355_50_20,15.0,4459.0,HiGHS
1923497586_50_20,15.0,4593.0,HiGHS
1805594913_50_20,15.0,4664.0,HiGHS
1861070898_50_20,15.0,5028.0,HiGHS
715643788_50_20,15.0,4814.0,HiGHS
464843328_50_20,15.0,4851.0,HiGHS
873654221_20_5,15.0,1355.0,HiGHS
379008056_20_5,15.0,1400.999999,HiGHS
1866992158_20_5,15.0,1215.0,HiGHS
216771124_20_5,15.0,1402.0,HiGHS
495070989_20_5,15.0,1330.0,HiGHS
402959317_20_5,15.0,1303.0,HiGHS
1369363414_20_5,15.0,1372.0,HiGHS
2021925980_20_5,15.0,1293.0,HiGHS
573109518_20_5,15.0,1390.0,HiGHS
88325120_20_5,15.0,1215.0,HiGHS
896678084_100_5,15.0,6209.0,HiGHS
1179439976_100_5,15.0,5998.0,HiGHS
1122278347_100_5,15.0,5819.0,HiGHS
416756875_100_5,15.0,5656.0,HiGHS
267829958_100_5,15.0,6067.0,HiGHS
1835213917_100_5,15.0,5789.0,HiGHS
1328833962_100_5,15.0,6029.0,HiGHS
1418570761_100_5,15.0,5738.0,HiGHS
161033112_100_5,15.0,6082.0,HiGHS
304212574_100_5,15.0,5897.0,HiGHS
1328042058_50_5,50.0,3196.0,HiGHS
200382020_50_5,50.0,2962.0,HiGHS
496319842_50_5,50.0,2872.0,HiGHS
1203030903_50_5,50.0,3240.0,HiGHS
1730708564_50_5,50.0,3180.0,HiGHS
450926852_50_5,50.0,3227.0,HiGHS
1303135678_50_5,50.0,3013.0,HiGHS
1273398721_50_5,50.0,3220.0,HiGHS
587288402_50_5,50.0,2874.0,HiGHS
248421594_50_5,50.0,3049.0,HiGHS
1958948863_50_10,50.0,3742.0,HiGHS
575633267_50_10,50.0,3505.0,HiGHS
655816003_50_10,50.0,3835.0,HiGHS
1977864101_50_10,50.0,3920.0,HiGHS
93805469_50_10,50.0,3817.0,HiGHS
1803345551_50_10,50.0,3746.0,HiGHS
49612559_50_10,50.0,4040.0,HiGHS
1899802599_50_10,50.0,3887.0,HiGHS
2013025619_50_10,50.0,3492.0,HiGHS
578962478_50_10,50.0,3799.0,HiGHS
479340445_20_20,50.0,2560.0,HiGHS
268827376_20_20,50.0,2364.0,HiGHS
1958948863_20_20,50.0,2616.0,HiGHS
918272953_20_20,50.0,2590.0,HiGHS
555010963_20_20,50.0,2575.0,HiGHS
2010851491_20_20,50.0,2560.0,HiGHS
1519833303_20_20,50.0,2519.0,HiGHS
1748670931_20_20,50.0,2527.0,HiGHS
1923497586_20_20,50.0,2605.0,HiGHS
1829909967_20_20,50.0,2491.0,HiGHS
587595453_20_10,50.0,1760.0,HiGHS
1401007982_20_10,50.0,1847.0,HiGHS
873136276_20_10,50.0,1683.0,HiGHS
268827376_20_10,50.0,1505.0,HiGHS
1634173168_20_10,50.0,1638.0,HiGHS
691823909_20_10,50.0,1575.0,HiGHS
73807235_20_10,50.0,1653.0,HiGHS
1273398721_20_10,50.0,1701.0,HiGHS
2065119309_20_10,50.0,1712.0,HiGHS
1672900551_20_10,50.0,1802.0,HiGHS
1539989115_50_20,50.0,4877.0,HiGHS
691823909_50_20,50.0,4635.0,HiGHS
655816003_50_20,50.0,4639.0,HiGHS
1315102446_50_20,50.0,4896.0,HiGHS
1949668355_50_20,50.0,4459.0,HiGHS
1923497586_50_20,50.0,4593.0,HiGHS
1805594913_50_20,50.0,4664.0,HiGHS
1861070898_50_20,50.0,5028.0,HiGHS
715643788_50_20,50.0,4814.0,HiGHS
464843328_50_20,50.0,4851.0,HiGHS
873654221_20_5,50.0,1324.0,HiGHS
379008056_20_5,50.0,1390.0,HiGHS
1866992158_20_5,50.0,1170.0,HiGHS
216771124_20_5,50.0,1424.0,HiGHS
495070989_20_5,50.0,1350.0,HiGHS
402959317_20_5,50.0,1244.0,HiGHS
1369363414_20_5,50.0,1364.0,HiGHS
2021925980_20_5,50.0,1325.0,HiGHS
573109518_20_5,50.0,1370.0,HiGHS
88325120_20_5,50.0,1266.0,HiGHS
896678084_100_5,50.0,6209.0,HiGHS
1179439976_100_5,50.0,5998.0,HiGHS
1122278347_100_5,50.0,5819.0,HiGHS
416756875_100_5,50.0,5656.0,HiGHS
267829958_100_5,50.0,6067.0,HiGHS
1835213917_100_5,50.0,5789.0,HiGHS
1328833962_100_5,50.0,6029.0,HiGHS
1418570761_100_5,50.0,5738.0,HiGHS
161033112_100_5,50.0,6082.0,HiGHS
304212574_100_5,50.0,5897.0,HiGHS
1328042058_50_5,150.0,2940.0,HiGHS
200382020_50_5,150.0,3052.0,HiGHS
496319842_50_5,150.0,2788.0,HiGHS
1203030903_50_5,150.0,3004.0,HiGHS
1730708564_50_5,150.0,3193.0,HiGHS
450926852_50_5,150.0,3100.0,HiGHS
1303135678_50_5,150.0,3101.0,HiGHS
1273398721_50_5,150.0,2943.0,HiGHS
587288402_50_5,150.0,2793.0,HiGHS
248421594_50_5,150.0,2977.0,HiGHS
1958948863_50_10,150.0,3742.0,HiGHS
575633267_50_10,150.0,3394.0,HiGHS
655816003_50_10,150.0,3671.0,HiGHS
1977864101_50_10,150.0,3782.0,HiGHS
93805469_50_10,150.0,3662.0,HiGHS
1803345551_50_10,150.0,3731.0,HiGHS
49612559_50_10,150.0,3939.0,HiGHS
1899802599_50_10,150.0,3659.0,HiGHS
2013025619_50_10,150.0,3432.0,HiGHS
578962478_50_10,150.0,3781.0,HiGHS
479340445_20_20,150.0,2591.0,HiGHS
268827376_20_20,150.0,2305.0,HiGHS
1958948863_20_20,150.0,2532.0,HiGHS
918272953_20_20,150.0,2545.0,HiGHS
555010963_20_20,150.0,2547.0,HiGHS
2010851491_20_20,150.0,2501.0,HiGHS
1519833303_20_20,150.0,2541.0,HiGHS
1748670931_20_20,150.0,2372.0,HiGHS
1923497586_20_20,150.0,2538.0,HiGHS
1829909967_20_20,150.0,2524.0,HiGHS
587595453_20_10,150.0,1794.0,HiGHS
1401007982_20_10,150.0,1823.0,HiGHS
873136276_20_10,150.0,1659.0,HiGHS
268827376_20_10,150.0,1553.0,HiGHS
1634173168_20_10,150.0,1588.0,HiGHS
691823909_20_10,150.0,1539.0,HiGHS
73807235_20_10,150.0,1710.0,HiGHS
1273398721_20_10,150.0,1704.0,HiGHS
2065119309_20_10,150.0,1687.0,HiGHS
1672900551_20_10,150.0,1844.0,HiGHS
1539989115_50_20,150.0,4877.0,HiGHS
691823909_50_20,150.0,4575.0,HiGHS
655816003_50_20,150.0,4639.0,HiGHS
1315102446_50_20,150.0,4808.0,HiGHS
1949668355_50_20,150.0,4459.0,HiGHS
1923497586_50_20,150.0,4593.0,HiGHS
1805594913_50_20,150.0,4563.0,HiGHS
1861070898_50_20,150.0,4772.0,HiGHS
715643788_50_20,150.0,4814.0,HiGHS
464843328_50_20,150.0,4851.0,HiGHS
873654221_20_5,150.0,1347.0,HiGHS
379008056_20_5,150.0,1389.0,HiGHS
1866992158_20_5,150.0,1182.0,HiGHS
216771124_20_5,150.0,1425.0,HiGHS
495070989_20_5,150.0,1326.0,HiGHS
402959317_20_5,150.0,1252.0,HiGHS
1369363414_20_5,150.0,1343.0,HiGHS
2021925980_20_5,150.0,1249.0,HiGHS
573109518_20_5,150.0,1366.0,HiGHS
88325120_20_5,150.0,1243.0,HiGHS
896678084_100_5,150.0,6209.0,HiGHS
1179439976_100_5,150.0,5998.0,HiGHS
1122278347_100_5,150.0,5819.0,HiGHS
416756875_100_5,150.0,5656.0,HiGHS
267829958_100_5,150.0,5782.0,HiGHS
1835213917_100_5,150.0,5789.0,HiGHS
1328833962_100_5,150.0,5847.0,HiGHS
1418570761_100_5,150.0,5738.0,HiGHS
161033112_100_5,150.0,6082.0,HiGHS
304212574_100_5,150.0,5897.0,HiGHS
1328042058_50_5,300.0,2849.0,HiGHS
200382020_50_5,300.0,3014.0,HiGHS
496319842_50_5,300.0,2813.0,HiGHS
1203030903_50_5,300.0,3031.0,HiGHS
1730708564_50_5,300.0,3059.0,HiGHS
450926852_50_5,300.0,3105.0,HiGHS
1303135678_50_5,300.0,2986.0,HiGHS
1273398721_50_5,300.0,2943.0,HiGHS
587288402_50_5,300.0,2767.0,HiGHS
248421594_50_5,300.0,2949.0,HiGHS
1958948863_50_10,300.0,3580.0,HiGHS
575633267_50_10,300.0,3388.0,HiGHS
655816003_50_10,300.0,3567.0,HiGHS
1977864101_50_10,300.0,3613.0,HiGHS
93805469_50_10,300.0,3563.0,HiGHS
1803345551_50_10,300.0,3508.0,HiGHS
49612559_50_10,300.0,3696.0,HiGHS
1899802599_50_10,300.0,3654.0,HiGHS
2013025619_50_10,300.0,3376.0,HiGHS
578962478_50_10,300.0,3744.0,HiGHS
479340445_20_20,300.0,2512.0,HiGHS
268827376_20_20,300.0,2308.0,HiGHS
1958948863_20_20,300.0,2504.0,HiGHS
918272953_20_20,300.0,2490.0,HiGHS
555010963_20_20,300.0,2476.0,HiGHS
2010851491_20_20,300.0,2464.0,HiGHS
1519833303_20_20,300.0,2514.0,HiGHS
1748670931_20_20,300.0,2448.0,HiGHS
1923497586_20_20,300.0,2500.0,HiGHS
1829909967_20_20,300.0,2426.0,HiGHS
587595453_20_10,300.0,1826.0,HiGHS
1401007982_20_10,300.0,1815.0,HiGHS
873136276_20_10,300.0,1657.0,HiGHS
268827376_20_10,300.0,1558.0,HiGHS
1634173168_20_10,300.0,1581.0,HiGHS
691823909_20_10,300.0,1546.0,HiGHS
73807235_20_10,300.0,1657.0,HiGHS
1273398721_20_10,300.0,1641.0,HiGHS
2065119309_20_10,300.0,1729.0,HiGHS
1672900551_20_10,300.0,1768.0,HiGHS
1539989115_50_20,300.0,4843.0,HiGHS
691823909_50_20,300.0,4625.0,HiGHS
655816003_50_20,300.0,4547.0,HiGHS
1315102446_50_20,300.0,4829.0,HiGHS
1949668355_50_20,300.0,4426.0,HiGHS
1923497586_50_20,300.0,4314.0,HiGHS
1805594913_50_20,300.0,4460.0,HiGHS
1861070898_50_20,300.0,4601.0,HiGHS
715643788_50_20,300.0,4692.0,HiGHS
464843328_50_20,300.0,4843.0,HiGHS
873654221_20_5,300.0,1335.0,HiGHS
379008056_20_5,300.0,1383.0,HiGHS
1866992158_20_5,300.0,1148.0,HiGHS
216771124_20_5,300.0,1365.0,HiGHS
495070989_20_5,300.0,1336.0,HiGHS
402959317_20_5,300.0,1264.0,HiGHS
1369363414_20_5,300.0,1300.0,HiGHS
2021925980_20_5,300.0,1300.999999,HiGHS
573109518_20_5,300.0,1376.0,HiGHS
88325120_20_5,300.0,1206.0,HiGHS
896678084_100_5,300.0,6091.0,HiGHS
1179439976_100_5,300.0,5869.0,HiGHS
1122278347_100_5,300.0,5720.0,HiGHS
416756875_100_5,300.0,5473.0,HiGHS
267829958_100_5,300.0,5739.0,HiGHS
1835213917_100_5,300.0,5789.0,HiGHS
1328833962_100_5,300.0,5867.0,HiGHS
1418570761_100_5,300.0,5738.0,HiGHS
161033112_100_5,300.0,5915.0,HiGHS
304212574_100_5,300.0,5897.0,HiGHS
1328042058_50_5,15.0,2724.0,OR-Tools
200382020_50_5,15.0,2882.0,OR-Tools
496319842_50_5,15.0,2699.0,OR-Tools
1203030903_50_5,15.0,2927.0,OR-Tools
1730708564_50_5,15.0,2914.0,OR-Tools
450926852_50_5,15.0,2963.0,OR-Tools
1303135678_50_5,15.0,2911.0,OR-Tools
1273398721_50_5,15.0,2818.0,OR-Tools
587288402_50_5,15.0,2654.0,OR-Tools
248421594_50_5,15.0,2821.0,OR-Tools
1958948863_50_10,15.0,3530.0,OR-Tools
575633267_50_10,15.0,3341.0,OR-Tools
655816003_50_10,15.0,3394.0,OR-Tools
1977864101_50_10,15.0,3559.0,OR-Tools
93805469_50_10,15.0,3624.0,OR-Tools
1803345551_50_10,15.0,3395.0,OR-Tools
49612559_50_10,15.0,3507.0,OR-Tools
1899802599_50_10,15.0,3505.0,OR-Tools
2013025619_50_10,15.0,3262.0,OR-Tools
578962478_50_10,15.0,3549.0,OR-Tools
479340445_20_20,15.0,2396.0,OR-Tools
268827376_20_20,15.0,2281.0,OR-Tools
1958948863_20_20,15.0,2414.0,OR-Tools
918272953_20_20,15.0,2416.0,OR-Tools
555010963_20_20,15.0,2466.0,OR-Tools
2010851491_20_20,15.0,2362.0,OR-Tools
1519833303_20_20,15.0,2487.0,OR-Tools
1748670931_20_20,15.0,2339.0,OR-Tools
1923497586_20_20,15.0,2346.0,OR-Tools
1829909967_20_20,15.0,2243.0,OR-Tools
450926852_100_20,15.0,7660.0,OR-Tools
1462772409_100_20,15.0,7451.0,OR-Tools
1021685265_100_20,15.0,7653.0,OR-Tools
83696007_100_20,15.0,7377.0,OR-Tools
508154254_100_20,15.0,7652.0,OR-Tools
1861070898_100_20,15.0,7908.0,OR-Tools
26482542_100_20,15.0,7434.0,OR-Tools
444956424_100_20,15.0,7952.0,OR-Tools
2115448041_100_20,15.0,7804.0,OR-Tools
118254244_100_20,15.0,7718.0,OR-Tools
450181436_500_20,15.0,30968.0,OR-Tools
1759567256_500_20,15.0,30871.0,OR-Tools
1298201670_500_20,15.0,30842.0,OR-Tools
2041736264_500_20,15.0,30915.0,OR-Tools
28837162_500_20,15.0,30735.0,OR-Tools
587595453_20_10,15.0,1642.0,OR-Tools
1401007982_20_10,15.0,1705.0,OR-Tools
873136276_20_10,15.0,1524.0,OR-Tools
268827376_20_10,15.0,1406.0,OR-Tools
1634173168_20_10,15.0,1494.0,OR-Tools
691823909_20_10,15.0,1443.0,OR-Tools
73807235_20_10,15.0,1498.0,OR-Tools
1273398721_20_10,15.0,1556.0,OR-Tools
2065119309_20_10,15.0,1622.0,OR-Tools
1672900551_20_10,15.0,1694.0,OR-Tools
471503978_200_10,15.0,12180.0,OR-Tools
1215892992_200_10,15.0,12606.0,OR-Tools
135346136_200_10,15.0,12294.0,OR-Tools
1602504050_200_10,15.0,12054.0,OR-Tools
160037322_200_10,15.0,12197.0,OR-Tools
551454346_200_10,15.0,11956.0,OR-Tools
519485142_200_10,15.0,12527.0,OR-Tools
383947510_200_10,15.0,12295.0,OR-Tools
1968171878_200_10,15.0,11989.0,OR-Tools
540872513_200_10,15.0,12040.0,OR-Tools
1539989115_50_20,15.0,4854.0,OR-Tools
691823909_50_20,15.0,4339.0,OR-Tools
655816003_50_20,15.0,4543.0,OR-Tools
1315102446_50_20,15.0,4615.0,OR-Tools
1949668355_50_20,15.0,4458.0,OR-Tools
1923497586_50_20,15.0,4383.0,OR-Tools
1805594913_50_20,15.0,4420.0,OR-Tools
1861070898_50_20,15.0,4466.0,OR-Tools
715643788_50_20,15.0,4573.0,OR-Tools
464843328_50_20,15.0,4531.0,OR-Tools
873654221_20_5,15.0,1278.0,OR-Tools
379008056_20_5,15.0,1358.0,OR-Tools
1866992158_20_5,15.0,1073.0,OR-Tools
216771124_20_5,15.0,1292.0,OR-Tools
495070989_20_5,15.0,1231.0,OR-Tools
402959317_20_5,15.0,1193.0,OR-Tools
1369363414_20_5,15.0,1234.0,OR-Tools
2021925980_20_5,15.0,1199.0,OR-Tools
573109518_20_5,15.0,1210.0,OR-Tools
88325120_20_5,15.0,1103.0,OR-Tools
896678084_100_5,15.0,5748.0,OR-Tools
1179439976_100_5,15.0,5656.0,OR-Tools
1122278347_100_5,15.0,5610.0,OR-Tools
416756875_100_5,15.0,5300.0,OR-Tools
267829958_100_5,15.0,5759.0,OR-Tools
1835213917_100_5,15.0,5602.0,OR-Tools
1328833962_100_5,15.0,5732.0,OR-Tools
1418570761_100_5,15.0,5397.0,OR-Tools
161033112_100_5,15.0,5936.0,OR-Tools
304212574_100_5,15.0,5623.0,OR-Tools
1539989115_100_10,15.0,6784.0,OR-Tools
655816003_100_10,15.0,6436.0,OR-Tools
960914243_100_10,15.0,6544.0,OR-Tools
1915696806_100_10,15.0,6797.0,OR-Tools
2013025619_100_10,15.0,6388.0,OR-Tools
1168140026_100_10,15.0,6270.0,OR-Tools
1923497586_100_10,15.0,6414.0,OR-Tools
167698528_100_10,15.0,6498.0,OR-Tools
1528387973_100_10,15.0,6575.0,OR-Tools
993794175_100_10,15.0,6635.0,OR-Tools
2013025619_200_20,15.0,13532.0,OR-Tools
475051709_200_20,15.0,13512.0,OR-Tools
914834335_200_20,15.0,13555.0,OR-Tools
810642687_200_20,15.0,13834.0,OR-Tools
1019331795_200_20,15.0,13450.0,OR-Tools
2056065863_200_20,15.0,13797.0,OR-Tools
1342855162_200_20,15.0,13775.0,OR-Tools
1325809384_200_20,15.0,13436.0,OR-Tools
1988803007_200_20,15.0,13426.0,OR-Tools
765656702_200_20,15.0,13748.0,OR-Tools
1328042058_50_5,50.0,2724.0,OR-Tools
200382020_50_5,50.0,2871.0,OR-Tools
496319842_50_5,50.0,2637.0,OR-Tools
1203030903_50_5,50.0,2810.0,OR-Tools
1730708564_50_5,50.0,2854.0,OR-Tools
450926852_50_5,50.0,2904.0,OR-Tools
1303135678_50_5,50.0,2773.0,OR-Tools
1273398721_50_5,50.0,2734.0,OR-Tools
587288402_50_5,50.0,2567.0,OR-Tools
248421594_50_5,50.0,2776.0,OR-Tools
1958948863_50_10,50.0,3382.0,OR-Tools
575633267_50_10,50.0,3269.0,OR-Tools
655816003_50_10,50.0,3230.0,OR-Tools
1977864101_50_10,50.0,3369.0,OR-Tools
93805469_50_10,50.0,3457.0,OR-Tools
1803345551_50_10,50.0,3325.0,OR-Tools
49612559_50_10,50.0,3518.0,OR-Tools
1899802599_50_10,50.0,3449.0,OR-Tools
2013025619_50_10,50.0,3258.0,OR-Tools
578962478_50_10,50.0,3450.0,OR-Tools
479340445_20_20,50.0,2341.0,OR-Tools
268827376_20_20,50.0,2240.0,OR-Tools
1958948863_20_20,50.0,2414.0,OR-Tools
918272953_20_20,50.0,2436.0,OR-Tools
555010963_20_20,50.0,2385.0,OR-Tools
2010851491_20_20,50.0,2372.0,OR-Tools
1519833303_20_20,50.0,2386.0,OR-Tools
1748670931_20_20,50.0,2276.0,OR-Tools
1923497586_20_20,50.0,2319.0,OR-Tools
1829909967_20_20,50.0,2266.0,OR-Tools
450926852_100_20,50.0,7684.0,OR-Tools
1462772409_100_20,50.0,7412.0,OR-Tools
1021685265_100_20,50.0,7550.0,OR-Tools
83696007_100_20,50.0,7392.0,OR-Tools
508154254_100_20,50.0,7639.0,OR-Tools
1861070898_100_20,50.0,7862.0,OR-Tools
26482542_100_20,50.0,7435.0,OR-Tools
444956424_100_20,50.0,7941.0,OR-Tools
2115448041_100_20,50.0,7747.0,OR-Tools
118254244_100_20,50.0,7638.0,OR-Tools
1368624604_500_20,50.0,30295.0,OR-Tools
450181436_500_20,50.0,30958.0,OR-Tools
1927888393_500_20,50.0,30629.0,OR-Tools
1759567256_500_20,50.0,30713.0,OR-Tools
606425239_500_20,50.0,30613.0,OR-Tools
19268348_500_20,50.0,30887.0,OR-Tools
1298201670_500_20,50.0,30806.0,OR-Tools
2041736264_500_20,50.0,30837.0,OR-Tools
379756761_500_20,50.0,30387.0,OR-Tools
28837162_500_20,50.0,30688.0,OR-Tools
587595453_20_10,50.0,1590.0,OR-Tools
1401007982_20_10,50.0,1713.0,OR-Tools
873136276_20_10,50.0,1534.0,OR-Tools
268827376_20_10,50.0,1426.0,OR-Tools
1634173168_20_10,50.0,1438.0,OR-Tools
691823909_20_10,50.0,1399.0,OR-Tools
73807235_20_10,50.0,1504.0,OR-Tools
1273398721_20_10,50.0,1564.0,OR-Tools
2065119309_20_10,50.0,1606.0,OR-Tools
1672900551_20_10,50.0,1652.0,OR-Tools
471503978_200_10,50.0,12164.0,OR-Tools
1215892992_200_10,50.0,12587.0,OR-Tools
135346136_200_10,50.0,12272.0,OR-Tools
1602504050_200_10,50.0,12023.0,OR-Tools
160037322_200_10,50.0,12199.0,OR-Tools
551454346_200_10,50.0,11956.0,OR-Tools
519485142_200_10,50.0,12513.0,OR-Tools
383947510_200_10,50.0,12289.0,OR-Tools
1968171878_200_10,50.0,11966.0,OR-Tools
540872513_200_10,50.0,12021.0,OR-Tools
1539989115_50_20,50.0,4788.0,OR-Tools
691823909_50_20,50.0,4320.0,OR-Tools
655816003_50_20,50.0,4419.0,OR-Tools
1315102446_50_20,50.0,4507.0,OR-Tools
1949668355_50_20,50.0,4459.0,OR-Tools
1923497586_50_20,50.0,4345.0,OR-Tools
1805594913_50_20,50.0,4339.0,OR-Tools
1861070898_50_20,50.0,4462.0,OR-Tools
715643788_50_20,50.0,4514.0,OR-Tools
464843328_50_20,50.0,4521.0,OR-Tools
873654221_20_5,50.0,1278.0,OR-Tools
379008056_20_5,50.0,1358.0,OR-Tools
1866992158_20_5,50.0,1073.0,OR-Tools
216771124_20_5,50.0,1292.0,OR-Tools
495070989_20_5,50.0,1231.0,OR-Tools
402959317_20_5,50.0,1193.0,OR-Tools
1369363414_20_5,50.0,1234.0,OR-Tools
2021925980_20_5,50.0,1199.0,OR-Tools
573109518_20_5,50.0,1210.0,OR-Tools
88325120_20_5,50.0,1103.0,OR-Tools
896678084_100_5,50.0,5713.0,OR-Tools
1179439976_100_5,50.0,5629.0,OR-Tools
1122278347_100_5,50.0,5535.0,OR-Tools
416756875_100_5,50.0,5142.0,OR-Tools
267829958_100_5,50.0,5605.0,OR-Tools
1835213917_100_5,50.0,5421.0,OR-Tools
1328833962_100_5,50.0,5724.0,OR-Tools
1418570761_100_5,50.0,5370.0,OR-Tools
161033112_100_5,50.0,5918.0,OR-Tools
304212574_100_5,50.0,5629.0,OR-Tools
1539989115_100_10,50.0,6758.0,OR-Tools
655816003_100_10,50.0,6309.0,OR-Tools
960914243_100_10,50.0,6446.0,OR-Tools
1915696806_100_10,50.0,6767.0,OR-Tools
2013025619_100_10,50.0,6388.0,OR-Tools
1168140026_100_10,50.0,6243.0,OR-Tools
1923497586_100_10,50.0,6387.0,OR-Tools
167698528_100_10,50.0,6469.0,OR-Tools
1528387973_100_10,50.0,6571.0,OR-Tools
993794175_100_10,50.0,6618.0,OR-Tools
2013025619_200_20,50.0,13555.0,OR-Tools
475051709_200_20,50.0,13440.0,OR-Tools
914834335_200_20,50.0,13572.0,OR-Tools
810642687_200_20,50.0,13831.0,OR-Tools
1019331795_200_20,50.0,13434.0,OR-Tools
2056065863_200_20,50.0,13795.0,OR-Tools
1342855162_200_20,50.0,13798.0,OR-Tools
1325809384_200_20,50.0,13413.0,OR-Tools
1988803007_200_20,50.0,13443.0,OR-Tools
765656702_200_20,50.0,13718.0,OR-Tools
1328042058_50_5,150.0,2724.0,OR-Tools
200382020_50_5,150.0,2836.0,OR-Tools
496319842_50_5,150.0,2625.0,OR-Tools
1203030903_50_5,150.0,2759.0,OR-Tools
1730708564_50_5,150.0,2853.0,OR-Tools
450926852_50_5,150.0,2852.0,OR-Tools
1303135678_50_5,150.0,2716.0,OR-Tools
1273398721_50_5,150.0,2690.0,OR-Tools
587288402_50_5,150.0,2545.0,OR-Tools
248421594_50_5,150.0,2776.0,OR-Tools
1958948863_50_10,150.0,3352.0,OR-Tools
575633267_50_10,150.0,3141.0,OR-Tools
655816003_50_10,150.0,3174.0,OR-Tools
1977864101_50_10,150.0,3229.0,OR-Tools
93805469_50_10,150.0,3259.0,OR-Tools
1803345551_50_10,150.0,3222.0,OR-Tools
49612559_50_10,150.0,3454.0,OR-Tools
1899802599_50_10,150.0,3345.0,OR-Tools
2013025619_50_10,150.0,3156.0,OR-Tools
578962478_50_10,150.0,3290.0,OR-Tools
479340445_20_20,150.0,2369.0,OR-Tools
268827376_20_20,150.0,2255.0,OR-Tools
1958948863_20_20,150.0,2355.0,OR-Tools
918272953_20_20,150.0,2328.0,OR-Tools
555010963_20_20,150.0,2355.0,OR-Tools
2010851491_20_20,150.0,2351.0,OR-Tools
1519833303_20_20,150.0,2375.0,OR-Tools
1748670931_20_20,150.0,2335.0,OR-Tools
1923497586_20_20,150.0,2348.0,OR-Tools
1829909967_20_20,150.0,2242.0,OR-Tools
450926852_100_20,150.0,7497.0,OR-Tools
1462772409_100_20,150.0,7307.0,OR-Tools
1021685265_100_20,150.0,7406.0,OR-Tools
83696007_100_20,150.0,7291.0,OR-Tools
508154254_100_20,150.0,7564.0,OR-Tools
1861070898_100_20,150.0,7781.0,OR-Tools
26482542_100_20,150.0,7360.0,OR-Tools
